agegroup,group,participant,block,trial,active_bool,handangle_deg,localization_deg,RT_ms
cntrl,30implicit,1,3,395,1,75.7041491825821,71.707621219419,1942
cntrl,30implicit,1,3,396,1,116.922016322121,108.631791498167,1907
cntrl,30implicit,1,4,523,1,67.4503647771714,62.0196410798066,2499
cntrl,30implicit,1,4,524,1,143.736462126851,130.613333259583,1899
cntrl,30implicit,1,4,525,1,93.5822273398432,98.269318921813,1839
cntrl,30implicit,1,4,526,1,104.81790624741,101.621103313506,2019
cntrl,30implicit,1,4,528,1,137.067049005984,129.326764696642,2504
cntrl,30implicit,1,4,529,1,75.9097415673603,71.9284172499513,3718
cntrl,30implicit,1,4,530,1,117.438202398851,109.368018263162,1979
cntrl,30implicit,1,4,531,1,146.741126746419,131.445872219905,1799
cntrl,30implicit,1,4,532,1,158.087414159189,134.477277905917,3559
cntrl,30implicit,1,4,533,1,97.5490699496387,100.82813894485,1859
cntrl,30implicit,1,4,534,1,77.8901172292906,75.4906197434114,1896
cntrl,30implicit,1,4,535,1,61.4442449856533,58.0501622401988,3488
cntrl,30implicit,1,4,536,1,147.266173370737,131.40039251193,1959
cntrl,30implicit,1,4,538,1,60.7044296816033,57.8815349068606,1984
cntrl,30implicit,1,4,539,1,107.85518552126,101.978332572904,2020
cntrl,30implicit,1,4,540,1,146.08811114723,131.307770637709,2419
cntrl,30implicit,1,1,139,0,67.2141758587611,62.4037154575011,1976
cntrl,30implicit,1,1,140,0,99.9420491611012,102.709284030967,1839
cntrl,30implicit,1,1,141,0,124.475815647726,120.502643237026,1819
cntrl,30implicit,1,1,142,0,59.839456331729,59.1005371177198,2232
cntrl,30implicit,1,1,143,0,107.859933015343,102.523771322868,2685
cntrl,30implicit,1,1,144,0,132.746484870721,128.22177393823,3019
cntrl,30implicit,1,1,145,0,53.051889613595,55.7178497163425,2014
cntrl,30implicit,1,1,146,0,112.087349043168,103.863205579491,1765
cntrl,30implicit,1,1,147,0,128.281424092366,125.019491896774,1760
cntrl,30implicit,1,1,148,0,80.9744831373877,80.9023271620452,1833
cntrl,30implicit,1,1,149,0,67.3854707860237,62.9358653671107,1933
cntrl,30implicit,1,1,150,0,126.009333761425,122.766329839054,1759
cntrl,30implicit,1,1,151,0,108.459998944738,101.513224909272,3927
cntrl,30implicit,1,1,152,0,62.4822984034803,59.6108457892764,2001
cntrl,30implicit,1,1,153,0,113.250863548496,104.449313727291,2651
cntrl,30implicit,1,1,154,0,55.875369150185,57.1911160553928,2275
cntrl,30implicit,1,1,155,0,102.526944812571,102.693027185055,1848
cntrl,30implicit,1,1,156,0,122.510923861048,117.499286780639,1739
cntrl,30implicit,1,2,283,0,58.1501240039859,57.3422345891176,2882
cntrl,30implicit,1,2,284,0,109.899822594595,103.358085786344,1679
cntrl,30implicit,1,2,285,0,138.26929957854,129.98659702935,1679
cntrl,30implicit,1,2,287,0,114.812300192209,106.255831469073,1739
cntrl,30implicit,1,2,288,0,136.983129039279,129.636909304781,1699
cntrl,30implicit,1,2,289,0,72.7609761835661,67.7403610320895,1739
cntrl,30implicit,1,2,290,0,123.95686940708,119.970109502401,2468
cntrl,30implicit,1,2,291,0,89.0405659736164,94.8819385449003,1824
cntrl,30implicit,1,2,292,0,67.4964715002326,62.8623218936717,1854
cntrl,30implicit,1,2,293,0,127.456206370209,124.381402032575,1799
cntrl,30implicit,1,2,294,0,89.0022587367672,95.20199747085,1719
cntrl,30implicit,1,2,295,0,150.920324077986,131.835012774923,2146
cntrl,30implicit,1,2,296,0,74.9743299125799,71.2523963747151,1864
cntrl,30implicit,1,2,297,0,106.776534945217,102.505243944163,1739
cntrl,30implicit,1,2,298,0,67.0146060360415,62.65420353987,1972
cntrl,30implicit,1,2,299,0,123.735279729778,119.62329482746,1828
cntrl,30implicit,1,2,300,0,79.3123198399884,77.2704171633453,1864
cntrl,30implicit,1,3,427,0,134.840953147385,129.149224372886,4425
cntrl,30implicit,1,3,428,0,50.5529897309645,54.9036641762894,2591
cntrl,30implicit,1,3,430,0,148.853336504294,131.792882708321,2055
cntrl,30implicit,1,3,431,0,76.1850613085048,73.5304213634416,2359
cntrl,30implicit,1,3,432,0,111.874898012599,103.534460014513,2513
cntrl,30implicit,1,3,433,0,145.503322164163,131.098654851927,1819
cntrl,30implicit,1,3,435,0,113.921857758224,105.356307650998,1901
cntrl,30implicit,1,3,436,0,112.457057062347,103.971663482684,2939
cntrl,30implicit,1,3,437,0,133.588191918798,127.445223592746,1799
cntrl,30implicit,1,3,441,0,134.106055894776,127.745511486913,3401
cntrl,30implicit,1,3,443,0,71.8001552226376,65.4965744780085,3329
cntrl,30implicit,1,3,444,0,115.324846959129,106.508957813876,1873
cntrl,30implicit,1,4,571,0,65.5441652240016,60.0735910868193,2910
cntrl,30implicit,1,4,572,0,144.440373754014,131.031756285627,1760
cntrl,30implicit,1,4,573,0,92.4429544624956,97.4449047065729,1800
cntrl,30implicit,1,4,574,0,102.782471524347,101.760084258646,2080
cntrl,30implicit,1,4,575,0,76.9003098863862,73.9175376117352,2728
cntrl,30implicit,1,4,576,0,138.573837881727,130.025247074137,1840
cntrl,30implicit,1,4,578,0,116.597572615502,107.973846334183,1779
cntrl,30implicit,1,4,579,0,146.957350354548,130.969142843069,1878
cntrl,30implicit,1,4,580,0,154.099285820039,130.365157976765,1739
cntrl,30implicit,1,4,581,0,95.8353841677038,100.246707457321,1759
cntrl,30implicit,1,4,582,0,75.1362433712897,70.7088133634073,2096
cntrl,30implicit,1,4,583,0,62.801821616658,58.9688863712843,2392
cntrl,30implicit,1,4,584,0,145.330378084604,130.558635882839,2260
cntrl,30implicit,1,4,585,0,88.4476310365607,93.0991322976921,2026
cntrl,30implicit,1,4,587,0,107.123017996752,102.217013509429,2058
cntrl,30implicit,1,4,588,0,144.368268008844,130.514401184336,1739
cntrl,30implicit,2,1,93,1,69.1118608535581,61.8114001095498,3113
cntrl,30implicit,2,1,95,1,74.0610858560179,67.2387009341503,2921
cntrl,30implicit,2,1,96,1,92.3634407985382,84.6667136573894,2619
cntrl,30implicit,2,1,97,1,62.7983528799217,54.0454693690715,2673
cntrl,30implicit,2,1,98,1,115.551510167899,105.851372559978,2439
cntrl,30implicit,2,1,99,1,82.6725857497056,74.4066401684239,2399
cntrl,30implicit,2,1,101,1,119.194774599673,108.401583903428,2399
cntrl,30implicit,2,1,102,1,95.8388899147539,89.7008552594141,2379
cntrl,30implicit,2,1,103,1,76.7680129346587,69.7506051620328,2340
cntrl,30implicit,2,1,104,1,115.801521321986,106.026880327982,2279
cntrl,30implicit,2,1,106,1,116.211281107607,106.175015652431,2260
cntrl,30implicit,2,1,107,1,116.570600653168,106.012050706339,2280
cntrl,30implicit,2,1,108,1,70.5640882855097,63.5130051525382,2400
cntrl,30implicit,2,2,236,1,127.922076459875,121.477480957092,2519
cntrl,30implicit,2,2,238,1,72.0839470203545,65.0314637409248,2399
cntrl,30implicit,2,2,239,1,64.1954722321462,55.7872628705451,2399
cntrl,30implicit,2,2,240,1,131.10129216147,126.063298892329,2419
cntrl,30implicit,2,2,241,1,62.3096056942132,53.4562471605318,2539
cntrl,30implicit,2,2,242,1,112.403026953916,104.568875541496,2399
cntrl,30implicit,2,2,243,1,113.45302451312,104.691391359765,2319
cntrl,30implicit,2,2,244,1,40.6587825426196,33.2884055161184,2460
cntrl,30implicit,2,2,245,1,106.754861936485,100.262535708325,2460
cntrl,30implicit,2,2,246,1,94.9712400358821,88.6999583169514,2560
cntrl,30implicit,2,2,247,1,76.9820429276375,69.7414102018932,2939
cntrl,30implicit,2,2,248,1,114.135425018966,105.21285798666,2239
cntrl,30implicit,2,2,249,1,60.7362859485816,51.1517873607322,2339
cntrl,30implicit,2,2,250,1,99.0548675851891,93.494956960183,2279
cntrl,30implicit,2,3,380,1,138.311854625108,131.927949325903,2419
cntrl,30implicit,2,3,381,1,119.080035548909,107.621692281726,2159
cntrl,30implicit,2,3,382,1,48.6102839237596,38.1381349313992,2219
cntrl,30implicit,2,3,383,1,117.468063723024,106.590143606461,2179
cntrl,30implicit,2,3,384,1,107.066272605443,101.153830378869,2119
cntrl,30implicit,2,3,385,1,85.7340243220008,76.6901607943854,2199
cntrl,30implicit,2,3,387,1,130.946637269065,126.370856390981,1999
cntrl,30implicit,2,3,388,1,97.4630751898508,91.4821127081962,2074
cntrl,30implicit,2,3,389,1,124.887399515744,116.611932577849,2279
cntrl,30implicit,2,3,390,1,65.7378678609518,58.0289555704164,2119
cntrl,30implicit,2,3,392,1,80.2371389243386,72.2280148677879,2499
cntrl,30implicit,2,3,393,1,117.751612770744,107.154052297622,2199
cntrl,30implicit,2,3,395,1,114.472448474756,105.409495253896,2999
cntrl,30implicit,2,3,396,1,116.204974015678,105.871991488107,2599
cntrl,30implicit,2,4,523,1,135.191318529431,129.483347565124,3000
cntrl,30implicit,2,4,524,1,95.7660288887415,89.7311978723136,2499
cntrl,30implicit,2,4,525,1,48.3429946976272,37.5405855311684,2579
cntrl,30implicit,2,4,527,1,79.7994881944495,71.8894209704466,2319
cntrl,30implicit,2,4,528,1,132.009587255569,126.873078975691,2199
cntrl,30implicit,2,4,529,1,116.071340858411,105.827931824403,2239
cntrl,30implicit,2,4,530,1,53.2197588715957,42.5327469660589,2399
cntrl,30implicit,2,4,531,1,115.357629870006,105.62972303615,2279
cntrl,30implicit,2,4,532,1,97.7832815271661,91.9123247759879,2219
cntrl,30implicit,2,4,533,1,122.576343933462,112.333772570179,2159
cntrl,30implicit,2,4,534,1,54.727390696202,42.6574107001027,2239
cntrl,30implicit,2,4,535,1,116.30552365197,106.106979165445,2120
cntrl,30implicit,2,4,536,1,75.0095147770958,68.1559731663175,2319
cntrl,30implicit,2,4,537,1,84.7550984635267,76.4143641284327,2259
cntrl,30implicit,2,4,538,1,114.027673701406,105.177747682098,2220
cntrl,30implicit,2,4,539,1,120.65364648362,109.397512707968,2159
cntrl,30implicit,2,4,540,1,64.5842105184545,56.263967069999,2139
cntrl,30implicit,2,1,139,0,118.062328851118,106.926670065513,2919
cntrl,30implicit,2,1,140,0,130.450819948383,125.612636574233,2419
cntrl,30implicit,2,1,141,0,68.1240704424392,60.5671404598294,2214
cntrl,30implicit,2,1,142,0,125.323864756878,117.19452791323,2139
cntrl,30implicit,2,1,143,0,73.4529969109029,67.2702142185938,2320
cntrl,30implicit,2,1,144,0,90.7529754034656,84.7161917138489,2300
cntrl,30implicit,2,1,145,0,63.0589331534635,55.1713488092612,2300
cntrl,30implicit,2,1,146,0,114.169533216182,105.247596993368,2180
cntrl,30implicit,2,1,147,0,80.9045490023089,72.748810988078,2219
cntrl,30implicit,2,1,149,0,118.054139616732,107.20271225049,2279
cntrl,30implicit,2,1,150,0,93.8240821314103,87.1764205795946,2199
cntrl,30implicit,2,1,151,0,75.5406109420729,68.597663370544,2219
cntrl,30implicit,2,1,152,0,115.1062990388,105.701544973675,2099
cntrl,30implicit,2,1,154,0,115.412714310375,105.806218248755,2259
cntrl,30implicit,2,1,155,0,115.105499061539,105.432182822874,2239
cntrl,30implicit,2,1,156,0,68.4779140307158,60.4485022825467,2159
cntrl,30implicit,2,2,283,0,68.6879359660755,61.2004472326434,2859
cntrl,30implicit,2,2,284,0,128.735479709756,122.954246877568,2559
cntrl,30implicit,2,2,286,0,72.2235833081786,64.9929731397672,2179
cntrl,30implicit,2,2,287,0,63.9536976039303,55.4630784124259,2239
cntrl,30implicit,2,2,288,0,131.216798282584,125.881839070513,2079
cntrl,30implicit,2,2,289,0,62.4721086113841,53.7952332771537,2187
cntrl,30implicit,2,2,290,0,112.427580232434,104.655600573422,2079
cntrl,30implicit,2,2,291,0,114.8447138754,105.325932416954,2090
cntrl,30implicit,2,2,292,0,43.3798549778765,34.9772085780886,2099
cntrl,30implicit,2,2,293,0,107.862019721401,101.137054380637,2639
cntrl,30implicit,2,2,294,0,94.4436585413644,88.1074931474808,2239
cntrl,30implicit,2,2,295,0,75.9346323429413,68.929468730735,2139
cntrl,30implicit,2,2,296,0,114.079779067359,105.276110138667,2099
cntrl,30implicit,2,2,297,0,61.421286220499,52.9478074410709,2179
cntrl,30implicit,2,2,298,0,98.1829822240913,92.4810173150786,2159
cntrl,30implicit,2,3,427,0,66.9452043250774,58.541432207571,2480
cntrl,30implicit,2,3,428,0,137.907646573956,128.044472962869,2239
cntrl,30implicit,2,3,429,0,117.114726794178,106.354066047165,2118
cntrl,30implicit,2,3,430,0,49.4780731092515,38.4231142077176,2100
cntrl,30implicit,2,3,431,0,115.32947819494,105.855786930134,2100
cntrl,30implicit,2,3,432,0,106.757856151211,101.088812597442,2200
cntrl,30implicit,2,3,433,0,85.1880833083989,76.4633144681539,2280
cntrl,30implicit,2,3,434,0,79.5377610577206,71.6041158124045,2180
cntrl,30implicit,2,3,435,0,130.079970216006,124.746010345919,2299
cntrl,30implicit,2,3,436,0,95.9937153101403,90.6257346843792,2674
cntrl,30implicit,2,3,438,0,65.8070330145028,57.825017915249,2119
cntrl,30implicit,2,3,440,0,78.3540712270766,70.6769488264898,2099
cntrl,30implicit,2,3,441,0,116.770955731098,106.37494980618,2139
cntrl,30implicit,2,3,442,0,63.8106740365133,55.3768126890845,2059
cntrl,30implicit,2,3,443,0,112.972948834597,104.439324234368,2019
cntrl,30implicit,2,3,444,0,115.14805804569,105.675512976722,2119
cntrl,30implicit,2,4,571,0,135.537120947648,127.505778520351,2419
cntrl,30implicit,2,4,572,0,93.9771213848915,88.2927301743369,2399
cntrl,30implicit,2,4,573,0,49.0746714713536,37.7137347729813,2299
cntrl,30implicit,2,4,575,0,79.5622317646732,71.5043775335082,2179
cntrl,30implicit,2,4,576,0,131.649478856078,126.361677462147,2180
cntrl,30implicit,2,4,577,0,113.890615304883,104.894420596802,2539
cntrl,30implicit,2,4,578,0,53.1365296622906,42.3635260257934,2279
cntrl,30implicit,2,4,579,0,114.450047696395,105.400088464959,2226
cntrl,30implicit,2,4,580,0,96.1865787308186,90.2531589479273,2320
cntrl,30implicit,2,4,581,0,121.001797477361,110.13365358871,2099
cntrl,30implicit,2,4,582,0,54.9263797508656,44.3561626292536,2504
cntrl,30implicit,2,4,583,0,115.302692471946,105.730775826589,2319
cntrl,30implicit,2,4,584,0,74.0649079432863,67.4379188996428,2536
cntrl,30implicit,2,4,585,0,84.035993923914,75.2572035046095,2544
cntrl,30implicit,2,4,586,0,112.50146375099,104.123892254133,2199
cntrl,30implicit,2,4,587,0,119.662248380709,108.800315988468,2239
cntrl,30implicit,2,4,588,0,64.5489688194742,56.3131664419763,2239
cntrl,30implicit,3,1,92,1,108.927024441452,91.1636801061468,3349
cntrl,30implicit,3,1,93,1,151.748395817879,139.388725290898,2589
cntrl,30implicit,3,1,94,1,99.5591611072647,78.1217654031059,3049
cntrl,30implicit,3,1,95,1,122.810910757968,111.970975024731,2849
cntrl,30implicit,3,1,97,1,137.064355993119,128.484539226871,2929
cntrl,30implicit,3,1,98,1,76.5536463663696,51.3196444757756,2849
cntrl,30implicit,3,1,99,1,107.700779740907,89.0784098294601,3009
cntrl,30implicit,3,1,100,1,136.959062342974,128.370037574543,2909
cntrl,30implicit,3,1,101,1,51.1379304291275,33.9883331233717,3130
cntrl,30implicit,3,1,102,1,92.7340924954829,69.6471665592748,3350
cntrl,30implicit,3,1,106,1,104.946565333833,84.9927398622043,2769
cntrl,30implicit,3,1,107,1,118.088380761939,104.909613622617,3149
cntrl,30implicit,3,1,108,1,72.0755835851971,46.8860261666474,3209
cntrl,30implicit,3,2,236,1,120.180568014889,108.160622043417,2710
cntrl,30implicit,3,2,237,1,103.792297820418,83.5678619993457,2510
cntrl,30implicit,3,2,238,1,89.7267155056897,66.0217169770468,3569
cntrl,30implicit,3,2,239,1,57.0243710598169,37.1784290582148,2769
cntrl,30implicit,3,2,240,1,148.412485679312,137.34260793186,2869
cntrl,30implicit,3,2,241,1,102.761425597562,82.3818859904097,3109
cntrl,30implicit,3,2,242,1,77.0942018757776,51.7427419527401,3549
cntrl,30implicit,3,2,243,1,138.933158549551,130.123094889566,2989
cntrl,30implicit,3,2,245,1,43.9054590303761,29.1285925662839,3189
cntrl,30implicit,3,2,246,1,116.017311534275,102.321476578409,3369
cntrl,30implicit,3,2,247,1,94.8657557614927,72.1547366453116,3069
cntrl,30implicit,3,2,248,1,123.521032305075,113.025372547465,3029
cntrl,30implicit,3,2,250,1,142.598942843099,133.004314868579,3709
cntrl,30implicit,3,2,251,1,116.34151485198,102.320253108897,3670
cntrl,30implicit,3,2,252,1,62.1132788077885,39.9888194507958,2950
cntrl,30implicit,3,3,379,1,145.321318089298,134.922955204824,3883
cntrl,30implicit,3,3,380,1,108.134504650029,90.0650549199805,2809
cntrl,30implicit,3,3,381,1,60.116889612543,39.1644561426038,2969
cntrl,30implicit,3,3,382,1,58.0840372383879,38.4029492792054,2951
cntrl,30implicit,3,3,383,1,116.926130684237,103.403740582591,2909
cntrl,30implicit,3,3,384,1,109.735792079304,92.2122927065677,2689
cntrl,30implicit,3,3,385,1,155.089013784494,141.890575471536,3269
cntrl,30implicit,3,3,387,1,110.154913429444,92.9913097793412,2869
cntrl,30implicit,3,3,388,1,69.0656197795085,44.791866775552,3649
cntrl,30implicit,3,3,390,1,124.273148318522,114.186848815804,3069
cntrl,30implicit,3,3,391,1,74.3473039596477,49.3142888991281,3610
cntrl,30implicit,3,3,392,1,131.49648204077,122.959096931934,3490
cntrl,30implicit,3,3,393,1,101.902825761307,81.1801322683729,3149
cntrl,30implicit,3,3,395,1,150.277635879566,138.593209993458,3929
cntrl,30implicit,3,4,523,1,147.405242532708,136.936537117972,3770
cntrl,30implicit,3,4,525,1,110.867709702108,94.0943420071186,2589
cntrl,30implicit,3,4,526,1,129.4923952614,120.793320216621,3009
cntrl,30implicit,3,4,529,1,100.351861131584,79.2488817343,3209
cntrl,30implicit,3,4,531,1,134.500765650662,125.68236914177,2869
cntrl,30implicit,3,4,533,1,119.894466694717,107.821149802781,3029
cntrl,30implicit,3,4,534,1,88.9935052853183,64.956951678411,2989
cntrl,30implicit,3,4,535,1,155.649535795594,142.413293919946,3089
cntrl,30implicit,3,4,537,1,99.2420047745476,77.7786029808864,3329
cntrl,30implicit,3,4,540,1,120.240386012747,108.342523574497,2769
cntrl,30implicit,3,1,139,0,72.2695808245846,48.0841640011963,2633
cntrl,30implicit,3,1,140,0,110.646864878466,93.4306797623243,2329
cntrl,30implicit,3,1,141,0,154.127195816858,140.555493353905,2389
cntrl,30implicit,3,1,142,0,98.2110544134194,76.4319490117212,2389
cntrl,30implicit,3,1,143,0,126.011502902367,116.021339189383,2409
cntrl,30implicit,3,1,145,0,141.0979157889,131.604504365211,2429
cntrl,30implicit,3,1,146,0,72.0413455318865,47.6722862567623,2590
cntrl,30implicit,3,1,147,0,109.18656047432,91.3302080609117,2430
cntrl,30implicit,3,1,148,0,141.63898236735,132.417977881635,2490
cntrl,30implicit,3,1,149,0,51.228224443462,35.3426405023124,2430
cntrl,30implicit,3,1,150,0,92.7815752586035,70.1622078662169,2449
cntrl,30implicit,3,1,153,0,127.856900116298,118.586146655406,2389
cntrl,30implicit,3,1,154,0,102.73338912813,81.7964300394194,2349
cntrl,30implicit,3,1,155,0,119.443143727274,107.231302183743,2389
cntrl,30implicit,3,1,156,0,69.9235897172126,45.9937597774781,2409
cntrl,30implicit,3,2,284,0,123.270251409211,112.573919114034,2390
cntrl,30implicit,3,2,285,0,104.67122119484,84.855583321119,2391
cntrl,30implicit,3,2,286,0,88.1903256801237,64.1667556352691,2429
cntrl,30implicit,3,2,287,0,53.5449411227226,35.743576776659,2629
cntrl,30implicit,3,2,288,0,149.845418500821,137.726813255705,2410
cntrl,30implicit,3,2,289,0,102.271357539015,81.8620586870909,2429
cntrl,30implicit,3,2,290,0,72.6117000506951,48.1773415542643,2529
cntrl,30implicit,3,2,291,0,140.633546907289,130.904767943252,2309
cntrl,30implicit,3,2,293,0,45.9115994092876,33.5801597597275,2349
cntrl,30implicit,3,2,294,0,116.373407559326,102.367603356261,2249
cntrl,30implicit,3,2,295,0,93.0476204807271,70.1309491826705,2389
cntrl,30implicit,3,2,296,0,125.638344694162,115.42782586676,2329
cntrl,30implicit,3,2,298,0,145.302754106538,134.706075183727,2409
cntrl,30implicit,3,2,299,0,114.920545209201,100.249394753073,2289
cntrl,30implicit,3,2,300,0,60.5012340962047,39.6072459414152,2370
cntrl,30implicit,3,3,427,0,145.391853716496,134.846804709116,2374
cntrl,30implicit,3,3,428,0,106.548394860772,87.3374797344141,2329
cntrl,30implicit,3,3,429,0,57.2691295443927,37.9900061055231,2469
cntrl,30implicit,3,3,430,0,57.6059136156064,38.9024208925384,2369
cntrl,30implicit,3,3,431,0,119.326515372946,106.368434165987,2669
cntrl,30implicit,3,3,432,0,108.430351934212,90.0146150214215,2349
cntrl,30implicit,3,3,433,0,156.761736766379,142.577049540545,2329
cntrl,30implicit,3,3,434,0,77.0003058107915,52.823318492891,2349
cntrl,30implicit,3,3,435,0,109.906476418821,92.6321334407911,2349
cntrl,30implicit,3,3,436,0,65.7483421761152,43.2648629072464,2330
cntrl,30implicit,3,3,438,0,126.234188049066,116.262285896519,2370
cntrl,30implicit,3,3,439,0,72.7009380056169,48.6865434968171,2449
cntrl,30implicit,3,3,440,0,134.128733960719,125.131664572023,2390
cntrl,30implicit,3,3,441,0,102.130430367226,81.6761052424628,2449
cntrl,30implicit,3,3,443,0,153.011770324026,139.960761818242,2389
cntrl,30implicit,3,4,571,0,148.123987287099,136.655691788939,2450
cntrl,30implicit,3,4,573,0,111.050727961152,94.5087863494394,2389
cntrl,30implicit,3,4,574,0,131.576892447443,122.772942512367,2489
cntrl,30implicit,3,4,577,0,98.9956132584943,77.3869595641947,2350
cntrl,30implicit,3,4,578,0,79.6954369279894,55.2632042256812,3176
cntrl,30implicit,3,4,579,0,137.436700095667,128.663182016732,2429
cntrl,30implicit,3,4,580,0,79.5108843723604,55.4281058812981,2430
cntrl,30implicit,3,4,581,0,121.406696551961,109.63801519916,2469
cntrl,30implicit,3,4,582,0,88.1347768956931,64.3344753024784,2309
cntrl,30implicit,3,4,583,0,157.111502160565,141.326910933167,2349
cntrl,30implicit,3,4,585,0,98.4623333800662,76.7149177258281,2409
cntrl,30implicit,3,4,588,0,122.158413782571,111.042732654007,2349
cntrl,30implicit,4,1,92,1,138.420800041905,143.204988708975,2361
cntrl,30implicit,4,1,93,1,106.443794697163,102.417349113859,2349
cntrl,30implicit,4,1,94,1,73.8123965348091,70.5818419080097,2329
cntrl,30implicit,4,1,95,1,135.401676657904,138.546098827494,2229
cntrl,30implicit,4,1,96,1,107.500777897732,103.900027352873,2309
cntrl,30implicit,4,1,97,1,108.283285486655,105.186860802547,2311
cntrl,30implicit,4,1,98,1,70.3731684262402,67.0990447988591,2329
cntrl,30implicit,4,1,99,1,132.722401914054,136.746073901358,2209
cntrl,30implicit,4,1,100,1,99.2432726526812,94.4558629621377,2169
cntrl,30implicit,4,1,101,1,119.173626305058,123.653102416497,2209
cntrl,30implicit,4,1,102,1,63.4668808341244,62.7445713863372,2269
cntrl,30implicit,4,1,103,1,57.3710241291515,59.6567591714197,2330
cntrl,30implicit,4,1,104,1,94.8815003977985,90.7858404120722,2265
cntrl,30implicit,4,1,105,1,119.629285250144,124.395266748839,2161
cntrl,30implicit,4,1,106,1,118.938310587399,123.529193286593,2275
cntrl,30implicit,4,1,107,1,67.4888670280451,65.4704422992671,2407
cntrl,30implicit,4,1,108,1,109.140355064837,106.674897825235,2309
cntrl,30implicit,4,2,235,1,101.12990881447,96.267390039104,2487
cntrl,30implicit,4,2,236,1,126.711288626351,132.924167408462,2129
cntrl,30implicit,4,2,237,1,67.5340804840054,65.993760345141,2149
cntrl,30implicit,4,2,238,1,107.892531825086,104.621236825774,2149
cntrl,30implicit,4,2,239,1,131.230453086551,136.361628785101,2169
cntrl,30implicit,4,2,240,1,73.3801892691262,69.2686216162429,2233
cntrl,30implicit,4,2,241,1,112.413641425336,113.197642973624,2249
cntrl,30implicit,4,2,242,1,61.4766170388658,61.1961883146284,2249
cntrl,30implicit,4,2,243,1,126.360426828619,131.918700506342,1989
cntrl,30implicit,4,2,244,1,119.714337664679,124.383857689858,2169
cntrl,30implicit,4,2,245,1,98.237371776167,93.107038860168,2029
cntrl,30implicit,4,2,246,1,51.9520375414668,59.9246027733988,2189
cntrl,30implicit,4,2,247,1,118.21604965961,122.275715386444,2129
cntrl,30implicit,4,2,248,1,49.9299586625852,60.0995874281334,2169
cntrl,30implicit,4,2,249,1,98.5617838536483,93.6400794647246,2030
cntrl,30implicit,4,2,250,1,123.435466732797,129.045079282889,2164
cntrl,30implicit,4,2,251,1,91.2634209124325,86.593367520152,2130
cntrl,30implicit,4,2,252,1,48.734761181733,61.3508052225348,2059
cntrl,30implicit,4,3,379,1,66.8658171671171,64.8623389730604,2877
cntrl,30implicit,4,3,380,1,123.694822490422,129.585880070313,2465
cntrl,30implicit,4,3,381,1,93.3925644088374,89.3873960031739,2109
cntrl,30implicit,4,3,382,1,122.129006873652,127.232500570944,2109
cntrl,30implicit,4,3,383,1,59.3428305019625,60.7735133941956,2151
cntrl,30implicit,4,3,384,1,103.529701541375,98.1671300460565,2139
cntrl,30implicit,4,3,385,1,112.767581789901,113.037313021287,2149
cntrl,30implicit,4,3,386,1,96.6809936447832,91.8792835102402,2089
cntrl,30implicit,4,3,387,1,54.6304440263212,59.8366494663795,2209
cntrl,30implicit,4,3,389,1,107.379059402229,103.73810817862,2249
cntrl,30implicit,4,3,390,1,117.741428516468,122.008157732162,2049
cntrl,30implicit,4,3,391,1,55.57253164272,60.4172190323594,2129
cntrl,30implicit,4,3,392,1,102.804630902632,97.3372534518221,2170
cntrl,30implicit,4,3,393,1,117.068447802987,120.523780107755,2170
cntrl,30implicit,4,3,394,1,60.8721270097724,60.9394959508341,2190
cntrl,30implicit,4,3,395,1,93.8550983506983,89.4202130446432,2070
cntrl,30implicit,4,3,396,1,112.763027086758,113.270238847505,2110
cntrl,30implicit,4,4,523,1,89.4349561731685,85.1006784371425,2751
cntrl,30implicit,4,4,524,1,127.895874085627,133.367044297385,2369
cntrl,30implicit,4,4,525,1,65.774579803897,64.3292489223921,2289
cntrl,30implicit,4,4,526,1,102.670399435388,97.330720306612,2349
cntrl,30implicit,4,4,527,1,68.2465192859477,65.8635577657396,2249
cntrl,30implicit,4,4,528,1,119.129735082599,123.619967924066,2129
cntrl,30implicit,4,4,529,1,52.1562492214114,59.5268363476693,2349
cntrl,30implicit,4,4,530,1,121.264950841356,126.39250217934,2089
cntrl,30implicit,4,4,531,1,98.610449621592,93.4471110996401,2683
cntrl,30implicit,4,4,532,1,63.561542696731,62.9686160043253,2370
cntrl,30implicit,4,4,533,1,113.970087510144,115.170219306331,2270
cntrl,30implicit,4,4,534,1,87.7740135849864,83.8839105865057,2229
cntrl,30implicit,4,4,535,1,102.93190287364,97.153042093226,2348
cntrl,30implicit,4,4,536,1,92.0879495579224,88.2124799160134,2170
cntrl,30implicit,4,4,537,1,66.566696509751,65.0041754787604,2189
cntrl,30implicit,4,4,538,1,108.877788252579,105.647114083673,2038
cntrl,30implicit,4,4,539,1,103.012506329761,97.4993224624094,2089
cntrl,30implicit,4,4,540,1,66.8522482376269,65.0006691122511,2089
cntrl,30implicit,4,1,139,0,74.7412819174698,71.4033767097856,2269
cntrl,30implicit,4,1,140,0,139.2377895964,139.29450073102,2189
cntrl,30implicit,4,1,141,0,107.262787847137,103.43909116425,2129
cntrl,30implicit,4,1,142,0,73.9250929436849,69.8698546957516,2232
cntrl,30implicit,4,1,143,0,132.893218391436,136.316056879357,2109
cntrl,30implicit,4,1,144,0,105.006439375606,99.9751013522865,2149
cntrl,30implicit,4,1,145,0,105.316654575157,100.884839420669,2221
